card_faction_id,card_id,faction_name
3729,OP02-035-3,Heart Pirates
3730,OP02-037-2,FILM
3731,OP02-037-2,Straw Hat Crew
3732,OP02-039-2,FILM
3733,OP02-039-2,Straw Hat Crew
3734,OP02-040-2,FILM
3735,OP02-040-2,Straw Hat Crew
3736,OP02-041-3,FILM
3737,OP02-041-3,Supernovas
3738,OP02-041-3,Straw Hat Crew
3739,OP02-043-2,FILM
3740,OP02-043-2,Supernovas
3741,OP02-043-2,Straw Hat Crew
3742,OP02-045-2,FILM
3743,OP02-045-2,Supernovas
3744,OP02-045-2,Straw Hat Crew
3745,ST11-001-0,FILM
3746,ST11-002-0,FILM
3747,ST11-003-0,Music
3748,ST11-003-0,FILM
3749,ST11-004-0,Music
3750,ST11-004-0,FILM
3751,ST11-005-0,Music
3752,ST11-005-0,FILM
3753,OP01-016-3,Straw Hat Crew
3754,OP01-025-2,Supernovas
3755,OP01-025-2,Straw Hat Crew
3756,ST10-001-0,Heart Pirates
3757,ST10-002-0,Straw Hat Crew
3758,ST10-003-0,Kid Pirates
3759,ST10-004-0,Straw Hat Crew
3760,ST10-005-0,Fish-Man
3761,ST10-005-0,Straw Hat Crew
3762,ST10-006-0,Straw Hat Crew
3763,ST10-007-0,Kid Pirates
3764,ST10-008-0,Heart Pirates
3765,ST10-009-0,Heart Pirates
3766,ST10-011-0,Kid Pirates
3767,ST10-012-0,Minks
3768,ST10-012-0,Heart Pirates
3769,ST10-013-0,Kid Pirates
3770,ST10-014-0,Kid Pirates
3771,ST10-015-0,Straw Hat Crew
3772,ST10-016-0,Straw Hat Crew
3773,ST10-017-0,Kid Pirates
3774,ST09-001-0,Land of Wano
3775,ST09-002-0,Land of Wano
3776,ST09-003-0,Animal Kingdom Pirates
3777,ST09-004-0,The Four Emperors
3778,ST09-004-0,Animal Kingdom Pirates
3779,ST09-005-0,Land of Wano
3780,ST09-005-0,Kouzuki Clan
3781,ST09-006-0,Land of Wano
3782,ST09-006-0,Kouzuki Clan
3783,ST09-007-0,Land of Wano
3784,ST09-008-0,Land of Wano
3785,ST09-009-0,Land of Wano
3786,ST09-010-0,Land of Wano
3787,ST09-010-0,Whitebeard Pirates
3788,ST09-011-0,Land of Wano
3789,ST09-011-0,Straw Hat Crew
3790,ST09-012-0,Land of Wano
3791,ST09-013-0,Land of Wano
3792,ST09-015-0,Land of Wano
3793,ST08-001-0,Straw Hat Crew
3794,ST08-002-0,FILM
3795,ST08-003-0,East Blue
3796,ST08-004-0,Navy
3797,ST08-005-0,Red-Haired Pirates
3798,ST08-006-0,Merfolk
3799,ST08-007-0,Alabasta
3800,ST08-008-0,Mountain Bandits
3801,ST08-009-0,Windmill Village
3802,ST08-010-0,Navy
3803,ST08-011-0,Straw Hat Crew
3804,ST08-012-0,Animal
3805,ST08-013-0,Former Baroque Works
3806,ST08-014-0,Straw Hat Crew
3807,ST08-015-0,Straw Hat Crew
3808,ST07-001-0,The Four Emperors
3809,ST07-001-0,Big Mom Pirates
3810,ST07-002-0,Big Mom Pirates
3811,ST07-003-0,Big Mom Pirates
3812,ST07-004-0,Big Mom Pirates
3813,ST07-006-0,Big Mom Pirates
3814,ST07-008-0,Big Mom Pirates
3815,ST07-009-0,Big Mom Pirates
3816,ST07-010-0,The Four Emperors
3817,ST07-010-0,Big Mom Pirates
3818,ST07-011-0,Big Mom Pirates
3819,ST07-011-0,Homies
3820,ST07-012-0,Big Mom Pirates
3821,ST07-013-0,Big Mom Pirates
3822,ST07-013-0,Homies
3823,ST07-015-0,The Four Emperors
3824,ST07-015-0,Big Mom Pirates
3825,ST07-016-0,Big Mom Pirates
3826,ST07-017-0,Big Mom Pirates
3827,ST07-017-0,Homies
3828,ST06-001-0,Navy
3829,ST06-002-0,Navy
3830,ST06-003-0,Navy
3831,ST06-004-0,Navy
3832,ST06-005-0,Navy
3833,ST06-006-0,Navy
3834,ST06-007-0,Navy
3835,ST06-008-0,Navy
3836,ST06-009-0,Navy
3837,ST06-011-0,Navy
3838,ST06-012-0,Navy
3839,ST06-013-0,Navy
3840,ST06-015-0,Navy
3841,ST06-016-0,Navy
3842,ST06-017-0,Navy
3843,ST05-001-0,FILM
3844,ST05-001-0,The Four Emperors
3845,ST05-001-0,Red-Haired Pirates
3846,ST05-002-0,FILM
3847,ST05-002-0,Neo Navy
3848,ST05-003-0,FILM
3849,ST05-003-0,The Pirates Fest
3850,ST05-004-0,FILM
3851,ST05-005-0,FILM
3852,ST05-005-0,Grantesoro
3853,ST05-006-0,FILM
3854,ST05-006-0,Grantesoro
3855,ST05-007-0,FILM
3856,ST05-008-0,FILM
3857,ST05-008-0,Golden Lion Pirates
3858,ST05-009-0,FILM
3859,ST05-009-0,Animal
3860,ST05-009-0,Golden Lion Pirates
3861,ST05-010-0,FILM
3862,ST05-010-0,Neo Navy
3863,ST05-011-0,FILM
3864,ST05-011-0,The Pirates Fest
3865,ST05-012-0,FILM
3866,ST05-012-0,Grantesoro
3867,ST05-013-0,FILM
3868,ST05-013-0,Neo Navy
3869,ST05-014-0,FILM
3870,ST05-014-0,The Pirates Fest
3871,ST05-015-0,FILM
3872,ST05-015-0,Scientist
3873,ST05-015-0,Golden Lion Pirates
3874,ST05-016-0,FILM
3875,ST05-016-0,Golden Lion Pirates
3876,ST05-017-0,FILM
3877,ST05-017-0,The Pirates Fest
3878,ST04-001-0,The Four Emperors
3879,ST04-001-0,Animal Kingdom Pirates
3880,ST04-002-0,Animal Kingdom Pirates
3881,ST04-004-0,Animal Kingdom Pirates
3882,ST04-006-0,Animal Kingdom Pirates
3883,ST04-007-0,Animal Kingdom Pirates
3884,ST04-007-0,Smile
3885,ST04-008-0,Animal Kingdom Pirates
3886,ST04-009-0,Animal Kingdom Pirates
3887,ST04-009-0,Smile
3888,ST04-010-0,Animal Kingdom Pirates
3889,ST04-011-0,Animal Kingdom Pirates
3890,ST04-012-0,Animal Kingdom Pirates
3891,ST04-013-0,Navy
3892,ST04-013-0,Drake Pirates
3893,ST04-013-0,Animal Kingdom Pirates
3894,ST04-014-0,Animal Kingdom Pirates
3895,ST04-015-0,Animal Kingdom Pirates
3896,ST04-017-0,Animal Kingdom Pirates
3897,ST03-001-0,The Seven Warlords of the Sea
3898,ST03-001-0,Baroque Works
3899,ST03-003-0,The Seven Warlords of the Sea
3900,ST03-003-0,Baroque Works
3901,ST03-006-0,Fish-Man
3902,ST03-006-0,The Seven Warlords of the Sea
3903,ST03-006-0,The Sun Pirates
3904,ST03-007-0,Navy
3905,ST03-009-0,The Seven Warlords of the Sea
3906,ST03-009-0,Donquixote Pirates
3907,ST03-010-0,The Seven Warlords of the Sea
3908,ST03-010-0,Revolutionary Army
3909,ST03-011-0,The Seven Warlords of the Sea
3910,ST03-011-0,Buggy's Delivery
3911,ST03-012-0,Biological Weapon
3912,ST03-012-0,Navy
3913,ST03-014-0,The Seven Warlords of the Sea
3914,ST03-014-0,Blackbeard Pirates
3915,ST03-015-0,The Seven Warlords of the Sea
3916,ST03-015-0,Baroque Works
3917,ST03-016-0,The Seven Warlords of the Sea
3918,ST03-016-0,Revolutionary Army
3919,ST03-017-0,The Seven Warlords of the Sea
3920,ST03-017-0,Kuja Pirates
3921,ST02-001-0,Supernovas
3922,ST02-001-0,Kid Pirates
3923,ST02-002-0,Firetank Pirates
3924,ST02-003-0,Supernovas
3925,ST02-003-0,Fallen Monk Pirates
3926,ST02-005-0,Supernovas
3927,ST02-005-0,Kid Pirates
3928,ST02-006-0,Navy
3929,ST02-007-0,Supernovas
3930,ST02-007-0,Bonney Pirates
3931,ST02-008-0,Supernovas
3932,ST02-008-0,On-Air Pirates
3933,ST02-009-0,Supernovas
3934,ST02-009-0,Heart Pirates
3935,ST02-010-0,Supernovas
3936,ST02-010-0,Hawkins Pirates
3937,ST02-011-0,Kid Pirates
3938,ST02-012-0,Minks
3939,ST02-012-0,Heart Pirates
3940,ST02-013-0,Supernovas
3941,ST02-013-0,Kid Pirates
3942,ST02-014-0,Navy
3943,ST02-014-0,Supernovas
3944,ST02-014-0,Drake Pirates
3945,ST02-015-0,Supernovas
3946,ST02-015-0,Heart Pirates
3947,ST02-016-0,Supernovas
3948,ST02-016-0,Kid Pirates
3949,ST02-017-0,Supernovas
3950,ST02-017-0,Hawkins Pirates
3951,ST01-001-0,Supernovas
3952,ST01-001-0,Straw Hat Crew
3953,ST01-002-0,Straw Hat Crew
3954,ST01-003-0,Animal
3955,ST01-003-0,Alabasta
3956,ST01-004-0,Straw Hat Crew
3957,ST01-005-0,Fish-Man
3958,ST01-005-0,Straw Hat Crew
3959,ST01-007-0,Straw Hat Crew
3960,ST01-008-0,Straw Hat Crew
3961,ST01-009-0,Alabasta
3962,ST01-010-0,Straw Hat Crew
3963,ST01-011-0,Straw Hat Crew
3964,ST01-012-0,Supernovas
3965,ST01-012-0,Straw Hat Crew
3966,ST01-013-0,Supernovas
3967,ST01-013-0,Straw Hat Crew
3968,ST01-015-0,Supernovas
3969,ST01-015-0,Straw Hat Crew
3970,ST01-016-0,Straw Hat Crew
3971,ST01-017-0,Straw Hat Crew
3972,ST01-001-1,Supernovas
3973,ST01-001-1,Straw Hat Crew
3974,ST02-001-1,Supernovas
3975,ST02-001-1,Kid Pirates
3976,EB01-006-4,Animal
3977,EB01-006-4,Straw Hat Crew
3978,EB01-006-5,Animal
3979,EB01-006-5,Straw Hat Crew
3980,EB01-012-2,Supernovas
3981,EB01-012-2,Beautiful Pirates
3982,EB01-014-1,FILM
3983,EB01-014-1,Straw Hat Crew
3984,EB01-015-1,Supernovas
3985,EB01-015-1,On-Air Pirates
3986,EB01-046-2,Straw Hat Crew
3987,EB01-046-3,Straw Hat Crew
3988,EB02-019-1,East Blue
3989,EB02-019-1,Straw Hat Crew
3990,EB02-019-2,East Blue
3991,EB02-019-2,Straw Hat Crew
3992,EB02-055-1,Fish-Man
3993,EB02-055-1,Straw Hat Crew
3994,OP01-004-2,Straw Hat Crew
3995,OP01-005-4,FILM
3996,OP01-013-3,Straw Hat Crew
3997,OP01-015-1,Animal
3998,OP01-015-1,Straw Hat Crew
3999,OP01-016-5,Straw Hat Crew
4000,OP01-016-6,Straw Hat Crew
4001,OP01-017-3,Straw Hat Crew
4002,OP01-021-1,Straw Hat Crew
4003,OP01-021-2,Straw Hat Crew
4004,OP01-021-5,Straw Hat Crew
4005,OP01-025-4,Supernovas
4006,OP01-025-4,Straw Hat Crew
4007,OP01-033-1,Land of Wano
4008,OP01-033-1,Former Whitebeard Pirates
4009,OP01-035-1,Land of Wano
4010,OP01-035-1,The Akazaya Nine
4011,OP01-041-1,Land of Wano
4012,OP01-041-1,Kouzuki Clan
4013,OP01-070-2,The Seven Warlords of the Sea
4014,OP01-077-3,Thriller Bark Pirates
4015,OP01-077-4,Thriller Bark Pirates
4016,OP01-077-5,Thriller Bark Pirates
4017,OP01-094-3,The Four Emperors
4018,OP01-094-3,Animal Kingdom Pirates
4019,OP01-108-1,Supernovas
4020,OP01-108-1,Kid Pirates
4021,OP01-108-1,SMILE
4022,OP01-120-4,The Four Emperors
4023,OP01-120-4,Red-Haired Pirates
4024,OP02-029-2,Minks
4025,OP02-034-3,FILM
4026,OP02-034-3,Animal
4027,OP02-034-3,Straw Hat Crew
4028,OP02-035-1,FILM
4029,OP02-035-1,Supernovas
4030,OP02-035-1,Heart Pirates
4031,OP02-059-2,Impel Down
4032,OP02-059-2,The Seven Warlords of the Sea
4033,OP02-059-2,Kuja Pirates
4034,OP02-063-1,Impel Down
4035,OP02-063-1,Former Baroque Works
4036,OP02-096-3,Navy
4037,OP02-098-1,Navy
4038,OP02-098-3,Navy
4039,OP02-099-4,Navy
4040,OP02-105-3,Navy
4041,OP02-108-2,Navy
4042,OP02-108-2,Donquixote Pirates
4043,OP02-114-3,Navy
4044,OP03-033-1,Fish-Man
4045,OP03-033-1,East Blue
4046,OP03-033-1,Arlong Pirates
4047,OP03-044-1,East Blue
4048,OP03-044-2,East Blue
4049,OP03-088-1,CP9
4050,OP03-089-1,Navy
4051,OP03-102-1,The Vinsmoke Family
4052,OP03-112-2,Big Mom Pirates
4053,OP03-112-3,Big Mom Pirates
4054,OP03-116-1,Merfolk
4055,OP03-116-4,Merfolk
4056,OP03-123-2,Big Mom Pirates
4057,OP04-010-1,Animal
4058,OP04-010-1,Alabasta
4059,OP04-010-1,Straw Hat Crew
4060,OP04-083-3,Dressrosa
4061,OP04-083-3,Revolutionary Army
4062,OP04-092-1,Dressrosa
4063,OP04-092-2,Dressrosa
4064,OP04-112-2,Land of Wano
4065,OP05-036-1,Donquixote Pirates
4066,OP05-037-1,Donquixote Pirates
4067,OP05-037-2,Donquixote Pirates
4068,OP05-060-2,Straw Hat Crew
4069,OP05-067-2,Straw Hat Crew
4070,OP05-086-1,Alabasta
4071,OP05-091-3,Dressrosa
4072,OP05-098-2,Sky Island
4073,OP05-106-1,Sky Island
4074,OP05-106-1,Vassals
4075,OP06-047-1,Big Mom Pirates
4076,OP06-047-2,Big Mom Pirates
4077,OP06-051-1,Navy
4078,OP06-063-1,The Vinsmoke Family
4079,OP06-063-1,Kingdom of GERMA
4080,OP06-069-2,The Vinsmoke Family
4081,OP06-069-2,GERMA 66
4082,OP06-076-1,Supernovas
4083,OP06-076-1,Kid Pirates
4084,OP06-076-1,SMILE
4085,OP06-093-2,Thriller Bark Pirates
4086,OP06-101-3,Straw Hat Crew
4087,OP06-110-3,Minks
4088,OP06-110-3,Land of Wano
4089,OP06-110-3,The Akazaya Nine
4090,OP07-021-2,Supernovas
4091,OP07-021-2,Fallen Monk Pirates
4092,OP07-021-3,Supernovas
4093,OP07-021-3,Fallen Monk Pirates
4094,OP07-053-1,Whitebeard Pirates
4095,OP07-053-2,Whitebeard Pirates
4096,OP07-080-1,CP0
4097,OP07-091-1,Straw Hat Crew
4098,OP07-100-1,Scientist
4099,OP07-100-1,Egghead
4100,OP07-119-2,Whitebeard Pirates
4101,OP08-062-1,Big Mom Pirates
4102,OP08-067-2,Big Mom Pirates
4103,OP08-074-2,Animal Kingdom Pirates
4104,OP08-074-3,Animal Kingdom Pirates
4105,OP08-084-2,Animal Kingdom Pirates
4106,OP08-110-2,Sky Island
4107,OP08-110-2,Shandian Warrior
4108,OP09-002-2,FILM
4109,OP09-011-1,Red-Haired Pirates
4110,OP09-043-1,Cross Guild
4111,OP09-050-2,East Blue
4112,OP09-050-3,East Blue
4113,OP09-069-2,Heart Pirates
4114,OP09-089-1,Animal
4115,OP09-089-1,Blackbeard Pirates
4116,OP09-106-1,Ohara
4117,OP09-106-2,Ohara
4118,OP09-108-1,The Seven Warlords of the Sea
4119,OP09-108-1,Revolutionary Army
4120,OP10-107-1,Supernovas
4121,OP10-107-1,Bonney Pirates
4122,OP11-010-2,Navy
4123,OP11-010-2,SWORD
4124,OP11-119-2,Navy
4125,OP11-119-2,SWORD
4126,P-001-0,Supernovas
4127,P-001-0,Straw Hat Crew
4128,P-001-2,Supernovas
4129,P-001-2,Straw Hat Crew
4130,P-001-4,Supernovas
4131,P-001-4,Straw Hat Crew
4132,P-001-5,Supernovas
4133,P-001-5,Straw Hat Crew
4134,P-002-0,Straw Hat Crew
4135,P-003-0,Supernovas
4136,P-003-0,Kid Pirates
4137,P-003-1,Supernovas
4138,P-003-1,Kid Pirates
4139,P-003-3,Supernovas
4140,P-003-3,Kid Pirates
4141,P-004-0,The Seven Warlords of the Sea
4142,P-004-0,Baroque Works
4143,P-005-0,The Four Emperors
4144,P-005-0,Animal Kingdom Pirates
4145,P-006-0,Supernovas
4146,P-006-0,Straw Hat Crew
4147,P-007-0,Supernovas
4148,P-007-0,Straw Hat Crew
4149,P-008-0,Land of Wano
4150,P-009-0,Supernovas
4151,P-009-0,Heart Pirates
4152,P-010-0,The Four Emperors
4153,P-010-0,Animal Kingdom Pirates
4154,P-011-0,FILM
4155,P-012-0,FILM
4156,P-012-0,Jellyfish Pirates
4157,P-013-0,FILM
4158,P-015-0,FILM
4159,P-015-0,Straw Hat Crew
4160,P-016-0,FILM
4161,P-016-0,The Four Emperors
4162,P-016-0,Red-Haired Pirates
4163,P-017-0,FILM
4164,P-017-0,Supernovas
4165,P-017-0,Heart Pirates
4166,P-017-1,FILM
4167,P-017-1,Supernovas
4168,P-017-1,Heart Pirates
4169,P-017-2,FILM
4170,P-017-2,Supernovas
4171,P-017-2,Heart Pirates
4172,P-018-0,FILM
4173,P-018-0,Supernovas
4174,P-018-0,Barto Club
4175,P-019-0,FILM
4176,P-019-0,Minks
4177,P-019-0,Heart Pirates
4178,P-019-1,FILM
4179,P-019-1,Minks
4180,P-019-1,Heart Pirates
4181,P-020-0,FILM
4182,P-020-0,Navy
4183,P-021-0,FILM
4184,P-021-0,Red-Haired Pirates
4185,P-022-0,FILM
4186,P-022-0,Supernovas
4187,P-022-0,Straw Hat Crew
4188,P-023-0,FILM
4189,P-023-0,Red-Haired Pirates
4190,P-024-0,Supernovas
4191,P-024-0,Straw Hat Crew
4192,P-025-0,Navy
4193,P-026-0,Navy
4194,P-027-0,Straw Hat Crew
4195,P-028-0,Whitebeard Pirates
4196,P-028-1,Whitebeard Pirates
4197,P-028-2,Whitebeard Pirates
4198,P-031-0,FILM
4199,P-032-0,Navy
4200,P-033-0,Straw Hat Crew
4201,P-034-0,The Vinsmoke Family
4202,P-035-0,Straw Hat Crew
4203,P-036-0,Land of Wano
4204,P-036-0,Straw Hat Crew
4205,P-037-0,Straw Hat Crew
4206,P-038-0,Heart Pirates
4207,P-039-0,Bellamy Pirates
4208,P-040-0,The Four Emperors
4209,P-040-0,Animal Kingdom Pirates
4210,P-041-1,The Four Emperors
4211,P-041-1,Straw Hat Crew
4212,P-041-3,The Four Emperors
4213,P-041-3,Straw Hat Crew
4214,P-041-4,The Four Emperors
4215,P-041-4,Straw Hat Crew
4216,P-042-0,Straw Hat Crew
4217,P-043-0,Straw Hat Crew
4218,P-044-0,Revolutionary Army
4219,P-045-0,Straw Hat Crew
4220,P-046-0,Land of Wano
4221,P-047-0,Straw Hat Crew
4222,P-048-0,Fish-Man
4223,P-048-0,Arlong Pirates
4224,P-049-0,Straw Hat Crew
4225,P-050-0,Straw Hat Crew
4226,P-051-0,Red-Haired Pirates
4227,P-052-0,The Seven Warlords of the Sea
4228,P-054-0,Navy
4229,P-056-0,Straw Hat Crew
4230,P-057-0,Music
4231,P-057-0,FILM
4232,P-058-0,Music
4233,P-058-0,FILM
4234,P-059-0,Music
4235,P-059-0,FILM
4236,P-060-0,Music
4237,P-060-0,FILM
4238,P-062-0,Fish-Man
4239,P-062-0,Merfolk
4240,P-062-0,New Fish-Man Pirates
4241,P-063-0,Fish-Man
4242,P-064-0,Land of Wano
4243,P-064-0,Kouzuki Clan
4244,P-065-0,Animal
4245,P-065-0,Straw Hat Crew
4246,P-066-0,The Seven Warlords of the Sea
4247,P-066-0,Kuja Pirates
4248,P-067-0,Supernovas
4249,P-067-0,Kid Pirates
4250,P-068-0,Kingdom of GERMA
4251,P-068-0,The Vinsmoke Family
4252,P-069-0,Revolutionary Army
4253,P-069-1,Revolutionary Army
4254,P-070-0,Minks
4255,P-071-0,Whitebeard Pirates
4256,P-072-0,Monsters
4257,P-076-0,Navy
4258,P-077-0,Animal Kingdom Pirates
4259,P-078-1,ODYSSEY
4260,P-079-1,ODYSSEY
4261,P-080-0,The Four Emperors
4262,P-080-0,Egghead
4263,P-080-0,Straw Hat Crew
4264,P-081-1,Cross Guild
4265,P-082-1,Cross Guild
4266,P-082-1,Former Baroque Works
4267,P-083-0,The Four Emperors
4268,P-083-0,Red-Haired Pirates
4269,P-084-0,The Four Emperors
4270,P-084-0,Cross Guild
4271,P-085-0,Supernovas
4272,P-085-0,Bonney Pirates
4273,P-086-0,Heart Pirates
4274,P-087-0,Straw Hat Crew
4275,P-088-0,Supernovas
4276,P-088-0,Heart Pirates
4277,P-089-0,Animal
4278,P-089-0,Straw Hat Crew
4279,P-090-0,Big Mom Pirates
4280,P-091-0,Merfolk
4281,P-091-0,Fish-Man Island
4282,P-092-0,Navy
4283,P-092-0,SWORD
4284,P-093-0,Heart Pirates
4285,P-094-0,Straw Hat Crew
4286,ST01-001-3,Supernovas
4287,ST01-001-3,Straw Hat Crew
4288,ST01-004-2,Straw Hat Crew
4289,ST01-005-3,Fish-Man
4290,ST01-005-3,Straw Hat Crew
4291,ST01-006-6,Animal
4292,ST01-006-6,Straw Hat Crew
4293,ST01-006-7,Animal
4294,ST01-006-7,Straw Hat Crew
4295,ST01-007-1,Straw Hat Crew
4296,ST01-007-2,Straw Hat Crew
4297,ST01-008-3,Straw Hat Crew
4298,ST01-009-1,Alabasta
4299,ST01-011-2,Straw Hat Crew
4300,ST01-012-5,Supernovas
4301,ST01-012-5,Straw Hat Crew
4302,ST01-012-6,Supernovas
4303,ST01-012-6,Straw Hat Crew
4304,ST01-013-4,Supernovas
4305,ST01-013-4,Straw Hat Crew
4306,ST01-013-5,Supernovas
4307,ST01-013-5,Straw Hat Crew
4308,ST01-015-2,Supernovas
4309,ST01-015-2,Straw Hat Crew
4310,ST01-015-3,Supernovas
4311,ST01-015-3,Straw Hat Crew
4312,ST02-007-1,Supernovas
4313,ST02-007-1,Bonney Pirates
4314,ST02-008-2,Supernovas
4315,ST02-008-2,On-Air Pirates
4316,ST02-013-2,Supernovas
4317,ST02-013-2,Kid Pirates
4318,ST03-003-1,The Seven Warlords of the Sea
4319,ST03-003-1,Baroque Works
4320,ST03-004-1,The Seven Warlords of the Sea
4321,ST03-004-1,Thriller Bark Pirates
4322,ST03-005-1,The Seven Warlords of the Sea
4323,ST03-005-2,The Seven Warlords of the Sea
4324,ST03-007-1,Navy
4325,ST03-008-1,The Seven Warlords of the Sea
4326,ST03-008-1,Heart Pirates
4327,ST03-008-3,The Seven Warlords of the Sea
4328,ST03-008-3,Heart Pirates
4329,ST03-008-4,The Seven Warlords of the Sea
4330,ST03-008-4,Heart Pirates
4331,ST03-014-1,The Seven Warlords of the Sea
4332,ST03-014-1,Blackbeard Pirates
4333,ST04-003-2,The Four Emperors
4334,ST04-003-2,Animal Kingdom Pirates
4335,ST04-005-2,Animal Kingdom Pirates
4336,ST04-008-1,Animal Kingdom Pirates
4337,ST04-010-1,Animal Kingdom Pirates
4338,ST04-011-1,Animal Kingdom Pirates
4339,ST04-011-3,Animal Kingdom Pirates
4340,ST06-006-1,Navy
4341,ST07-007-1,Big Mom Pirates
4342,ST07-008-1,Big Mom Pirates
4343,ST07-008-3,Big Mom Pirates
4344,ST07-010-2,The Four Emperors
4345,ST07-010-2,Big Mom Pirates
4346,ST09-012-1,Land of Wano
4347,ST10-004-1,Straw Hat Crew
4348,ST10-006-2,Straw Hat Crew
4349,ST10-008-1,Heart Pirates
4350,ST10-010-2,Heart Pirates
4351,ST10-013-2,Kid Pirates
4352,ST11-003-1,Music
4353,ST11-003-1,FILM
4354,ST11-004-1,Music
4355,ST11-004-1,FILM
4356,ST11-005-1,Music
4357,ST11-005-1,FILM
4358,ST18-002-1,Straw Hat Crew
4359,ST19-002-1,Navy
4360,EB01-043-1,CP9
4361,EB01-043-2,CP9
4362,OP01-001-2,Supernovas
4363,OP01-001-2,Straw Hat Crew
4364,OP01-005-2,FILM
4365,OP01-005-3,FILM
4366,OP01-006-4,Land of Wano
4367,OP01-013-2,Straw Hat Crew
4368,OP01-014-2,Fish-Man
4369,OP01-014-2,Straw Hat Crew
4370,OP01-016-2,Straw Hat Crew
4371,OP01-017-2,Straw Hat Crew
4372,OP01-021-4,Straw Hat Crew
4373,OP01-022-1,Straw Hat Crew
4374,OP01-029-1,Straw Hat Crew
4375,OP01-030-1,Straw Hat Crew
4376,OP01-057-1,Land of Wano
4377,OP01-057-1,Kouzuki Clan
4378,OP01-114-1,Navy
4379,OP01-114-1,Drake Pirates
4380,OP01-114-1,Animal Kingdom Pirates
4381,OP02-001-2,The Four Emperors
4382,OP02-001-2,Whitebeard Pirates
4383,OP02-005-1,Mountain Bandits
4384,OP02-013-5,Whitebeard Pirates
4385,OP02-015-3,Windmill Village
4386,OP02-036-2,FILM
4387,OP02-036-2,Straw Hat Crew
4388,OP02-106-1,Navy
4389,OP02-117-1,Navy
4390,OP02-120-3,FILM
4391,OP03-001-2,Whitebeard Pirates
4392,OP03-013-3,Whitebeard Pirates
4393,OP03-044-3,East Blue
4394,OP03-055-1,East Blue
4395,OP03-055-1,Straw Hat Crew
4396,OP03-121-1,The Four Emperors
4397,OP03-121-1,Big Mom Pirates
4398,OP04-032-3,Donquixote Pirates
4399,OP04-083-5,Dressrosa
4400,OP04-083-5,Revolutionary Army
4401,OP04-095-1,Dressrosa
4402,OP04-095-1,Barto Club
4403,OP04-105-1,Big Mom Pirates
4404,OP05-004-1,Revolutionary Army
4405,OP05-005-1,Revolutionary Army
4406,OP05-019-1,Revolutionary Army
4407,OP05-030-1,Navy
4408,OP05-030-1,Donquixote Pirates
4409,OP05-093-3,CP0
4410,OP05-093-4,CP0
4411,OP05-114-1,Sky Island
4412,OP06-016-1,FILM
4413,OP06-016-1,Revolutionary Army
4414,OP06-038-1,Dressrosa
4415,OP06-038-1,Straw Hat Crew
4416,OP06-090-1,Thriller Bark Pirates
4417,OP06-104-1,Land of Wano
4418,OP06-104-1,The Akazaya Nine
4419,OP06-118-4,Straw Hat Crew
4420,OP07-064-2,Straw Hat Crew
4421,OP07-109-2,The Four Emperors
4422,OP07-109-2,Egghead
4423,OP07-109-2,Straw Hat Crew
4424,OP08-040-1,Whitebeard Pirates
4425,OP08-069-2,Former Rocks Pirates
4426,OP08-069-2,Big Mom Pirates
4427,OP08-105-2,Egghead
4428,OP08-105-2,Bonney Pirates
4429,OP08-105-3,Egghead
4430,OP08-105-3,Bonney Pirates
4431,OP10-042-2,Dressrosa
4432,OP10-042-2,Straw Hat Crew
4433,P-001-1,Supernovas
4434,P-001-1,Straw Hat Crew
4435,P-011-1,FILM
4436,P-016-2,FILM
4437,P-016-2,The Four Emperors
4438,P-016-2,Red-Haired Pirates
4439,P-022-2,FILM
4440,P-022-2,Supernovas
4441,P-022-2,Straw Hat Crew
4442,P-031-1,FILM
4443,P-041-6,The Four Emperors
4444,P-041-6,Straw Hat Crew
4445,P-047-1,Straw Hat Crew
4446,P-048-1,Fish-Man
4447,P-048-1,Arlong Pirates
4448,P-049-1,Straw Hat Crew
4449,P-050-1,Straw Hat Crew
4450,P-051-1,Red-Haired Pirates
4451,P-052-1,The Seven Warlords of the Sea
4452,P-053-1,Straw Hat Crew
4453,P-055-1,Straw Hat Crew
4454,P-056-1,Straw Hat Crew
4455,P-072-1,Monsters
4456,P-073-0,Dressrosa
4457,P-073-0,Revolutionary Army
4458,P-073-1,Dressrosa
4459,P-073-1,Revolutionary Army
4460,P-074-0,Whitebeard Pirates
4461,P-074-1,Whitebeard Pirates
4462,P-075-0,Supernovas
4463,P-075-0,Straw Hat Crew
4464,P-075-1,Supernovas
4465,P-075-1,Straw Hat Crew
4466,ST01-002-1,Straw Hat Crew
4467,ST01-002-4,Straw Hat Crew
4468,ST01-004-4,Straw Hat Crew
4469,ST01-005-1,Fish-Man
4470,ST01-005-1,Straw Hat Crew
4471,ST01-006-1,Animal
4472,ST01-006-1,Straw Hat Crew
4473,ST01-006-4,Animal
4474,ST01-006-4,Straw Hat Crew
4475,ST01-007-5,Straw Hat Crew
4476,ST01-007-6,Straw Hat Crew
4477,ST01-007-7,Straw Hat Crew
4478,ST01-008-1,Straw Hat Crew
4479,ST01-010-1,Straw Hat Crew
4480,ST01-011-4,Straw Hat Crew
4481,ST01-013-3,Supernovas
4482,ST01-013-3,Straw Hat Crew
4483,ST02-001-2,Supernovas
4484,ST02-001-2,Kid Pirates
4485,ST02-004-2,Supernovas
4486,ST02-004-2,Firetank Pirates
