card_id,card_code,card_art_variant,card_name,character_id,card_rarity,card_color,card_expansion,card_power,card_cost,card_counter,card_effect,card_trigger,card_image,card_banned,is_character_card
EB02-034-0,EB02-034,0,Komei,,C,Purple,EB02,6000.0,4.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-034.png?250502,0,False
EB02-035-0,EB02-035,0,Sanji & Pudding,,SR,Purple,EB02,7000.0,5.0,,"[Your Turn] [Once Per Turn] When 2 or more DON!! cards on your field are returned to your DON!! deck, add up to 1 DON!! card from your DON!! deck and set it as active.[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, draw 1 card.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-035.png?250502,0,False
EB02-035-1,EB02-035,1,Sanji & Pudding,,SR,Purple,EB02,7000.0,5.0,,"[Your Turn] [Once Per Turn] When 2 or more DON!! cards on your field are returned to your DON!! deck, add up to 1 DON!! card from your DON!! deck and set it as active.[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, draw 1 card.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-035_p1.png?250502,0,False
EB02-036-0,EB02-036,0,Nico Robin,495.0,R,Purple,EB02,2000.0,3.0,1000.0,"[Blocker][On K.O.] DON!! −1: Look at 3 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-036.png?250502,0,True
EB02-036-1,EB02-036,1,Nico Robin,495.0,R,Purple,EB02,2000.0,3.0,1000.0,"[Blocker][On K.O.] DON!! −1: Look at 3 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-036_p1.png?250502,0,True
EB02-037-0,EB02-037,0,Franky,1014.0,R,Purple,EB02,4000.0,3.0,1000.0,"[On Play]/[When Attacking] If your Leader has the {Straw Hat Crew} type and the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and rest it.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-037.png?250502,0,True
EB02-038-0,EB02-038,0,Magellan,646.0,C,Purple,EB02,4000.0,3.0,1000.0,[On Play] Play up to 1 {Impel Down} type Character card with a cost of 2 or less from your hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-038.png?250502,0,True
EB02-039-0,EB02-039,0,GERMA 66,,C,Purple,EB02,,4.0,,"[Main] You may trash 1 {GERMA 66} type Character card with 4000 power or less from your hand: If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, play up to 1 Character card with 5000 to 7000 power and the same card name as the trashed card from your trash.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-039.png?250502,0,False
EB02-040-0,EB02-040,0,BRAND NEW WORLD,,R,Purple,EB02,,2.0,,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[Trigger] Activate this card's [Main] effect.,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-040.png?250502,0,False
EB02-041-0,EB02-041,0,Merry Go,,R,Purple,EB02,,1.0,,"[On Play] If your Leader has the {Straw Hat Crew} type, draw 1 card.[Activate: Main] You may rest this Stage: If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, up to 1 of your {Straw Hat Crew} type Characters gains +2 cost until the end of your opponent's next turn.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-041.png?250502,0,False
EB02-042-0,EB02-042,0,All-Hunt Grount,,C,Black,EB02,8000.0,6.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-042.png?250502,0,False
EB02-043-0,EB02-043,0,Jonathan,1392.0,C,Black,EB02,9000.0,7.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-043.png?250502,0,True
EB02-044-0,EB02-044,0,Sengoku,305.0,SR,Black,EB02,7000.0,7.0,1000.0,[Blocker][On Play] Play up to 1 black {Navy} type Character card with a cost of 4 or less from your trash rested.,,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-044.png?250502,0,True
EB02-044-1,EB02-044,1,Sengoku,305.0,SR,Black,EB02,7000.0,7.0,1000.0,[Blocker][On Play] Play up to 1 black {Navy} type Character card with a cost of 4 or less from your trash rested.,,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-044_p1.png?250502,0,True
EB02-045-0,EB02-045,0,Trafalgar Law,169.0,SR,Black,EB02,6000.0,5.0,1000.0,"[Blocker][On Play] You may place 2 cards from your trash at the bottom of your deck in any order: Choose one:• Draw 1 card.• If your opponent has 5 or more cards in their hand, your opponent trashes 1 card from their hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-045.png?250502,0,True
EB02-045-1,EB02-045,1,Trafalgar Law,169.0,SR,Black,EB02,6000.0,5.0,1000.0,"[Blocker][On Play] You may place 2 cards from your trash at the bottom of your deck in any order: Choose one:• Draw 1 card.• If your opponent has 5 or more cards in their hand, your opponent trashes 1 card from their hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-045_p1.png?250502,0,True
EB02-046-0,EB02-046,0,Hildon,895.0,C,Black,EB02,3000.0,3.0,2000.0,[On Play] Trash 2 cards from the top of your deck and give up to 1 of your opponent's Characters −1 cost during this turn.,,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-046.png?250502,0,True
EB02-047-0,EB02-047,0,Blueno,1307.0,C,Black,EB02,6000.0,5.0,1000.0,"[Activate: Main] You may trash 1 card from your hand and trash this Character: Play up to 1 Character card with a type including ""CP"" and a cost of 5 or less other than [Blueno] from your trash.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-047.png?250502,0,True
EB02-048-0,EB02-048,0,Brook,1282.0,R,Black,EB02,6000.0,5.0,1000.0,[On Play] Add up to 1 [Laboon] from your trash to your hand.[On K.O.] Play up to 1 [Laboon] with a cost of 4 or less from your hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-048.png?250502,0,True
EB02-048-1,EB02-048,1,Brook,1282.0,R,Black,EB02,6000.0,5.0,1000.0,[On Play] Add up to 1 [Laboon] from your trash to your hand.[On K.O.] Play up to 1 [Laboon] with a cost of 4 or less from your hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-048_p1.png?250502,0,True
EB02-049-0,EB02-049,0,Monkey.D.Garp,559.0,R,Black,EB02,6000.0,5.0,,"[On Play] Give up to 2 rested DON!! cards to 1 of your Leader.[Activate: Main] You may rest this Character: If your Leader is [Monkey.D.Garp], K.O. up to 1 of your opponent's Characters with a cost of 1 or less.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-049.png?250502,0,True
EB02-050-0,EB02-050,0,Kokoro no Chizu,,R,Black,EB02,,2.0,,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[Trigger] Activate this card's [Main] effect.,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-050.png?250502,0,False
EB02-051-0,EB02-051,0,Three-Pace Hum Soul Notch Slash,,C,Black,EB02,,3.0,,[Main] Choose one:• K.O. up to 1 of your opponent's Characters with a cost of 2 or less.• Give up to 1 of your opponent's Characters −4 cost during this turn.,,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-051.png?250502,0,False
EB02-052-0,EB02-052,0,Enel,1041.0,SR,Yellow,EB02,11000.0,10.0,,"If your Leader has the {Sky Island} type, this Character gains [Rush].[When Attacking] You may trash 1 card from your hand: If you have 1 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards. Then, this Character gains +1000 power during this turn.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-052.png?250502,0,True
EB02-052-1,EB02-052,1,Enel,1041.0,SR,Yellow,EB02,11000.0,10.0,,"If your Leader has the {Sky Island} type, this Character gains [Rush].[When Attacking] You may trash 1 card from your hand: If you have 1 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards. Then, this Character gains +1000 power during this turn.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-052_p1.png?250502,0,True
EB02-053-0,EB02-053,0,Myskina Olga,,C,Yellow,EB02,4000.0,3.0,1000.0,[On Play]/[On K.O.] Look at up to 1 card from the top of your or your opponent's Life cards and place it at the top or bottom of the Life cards.,,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-053.png?250502,0,False
EB02-054-0,EB02-054,0,Sanji,326.0,R,Yellow,EB02,6000.0,5.0,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] If you have 2 or less Life cards, draw 2 cards and trash 1 card from your hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-054.png?250502,0,True
EB02-054-1,EB02-054,1,Sanji,326.0,R,Yellow,EB02,6000.0,5.0,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] If you have 2 or less Life cards, draw 2 cards and trash 1 card from your hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-054_p1.png?250502,0,True
EB02-055-0,EB02-055,0,Jinbe,807.0,R,Yellow,EB02,5000.0,4.0,2000.0,-,"[Trigger] If your Leader has the {Fish-Man} or {Merfolk} type and you have 2 or less Life cards, play this card.",https://en.onepiece-cardgame.com/images/cardlist/card/EB02-055.png?250502,0,True
EB02-056-0,EB02-056,0,Vegapunk,126.0,SR,Yellow,EB02,,5.0,1000.0,"[Blocker][On Play] Look at 5 cards from the top of your deck; play up to 1 {Scientist} type Character card with a cost of 5 or less other than [Vegapunk]. Then, place the rest at the bottom of your deck in any order and if your opponent has 2 or less Characters, trash 1 card from your hand.",[Trigger] Draw 1 card.,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-056.png?250502,0,True
EB02-056-1,EB02-056,1,Vegapunk,126.0,SR,Yellow,EB02,,5.0,1000.0,"[Blocker][On Play] Look at 5 cards from the top of your deck; play up to 1 {Scientist} type Character card with a cost of 5 or less other than [Vegapunk]. Then, place the rest at the bottom of your deck in any order and if your opponent has 2 or less Characters, trash 1 card from your hand.",[Trigger] Draw 1 card.,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-056_p1.png?250502,0,True
EB02-057-0,EB02-057,0,Mad Treasure,,C,Yellow,EB02,5000.0,4.0,1000.0,[When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: Add up to 1 of your opponent's Characters with a cost of 3 or less to the top or bottom of your opponent's Life cards face-up.,,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-057.png?250502,0,False
EB02-058-0,EB02-058,0,UUUUUS!,,R,Yellow,EB02,,2.0,,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[Trigger] Activate this card's [Main] effect.,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-058.png?250502,0,False
EB02-059-0,EB02-059,0,Without Your Help I Can't Become the King of the Pirates!!!!,,C,Yellow,EB02,,4.0,,"[Counter] Up to 1 of your Leader or Character cards gains +1000 power during this battle. Then, if you have 1 or less Life cards, play up to 1 of your yellow {Straw Hat Crew} type Character cards or [Sanji] with a cost of 5 or less from your hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-059.png?250502,0,False
EB02-060-0,EB02-060,0,Merry Go,,C,Yellow,EB02,,2.0,,[Activate: Main] You may rest this Stage and turn 1 card from the top of your Life cards face-up: Up to 1 of your {Straw Hat Crew} type Characters gains +1000 power until the end of your opponent's next turn.,,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-060.png?250502,0,False
EB02-061-0,EB02-061,0,Monkey.D.Luffy,558.0,SEC,Purple,EB02,7000.0,6.0,,"If your Leader is multicolored and your opponent has 5 or more DON!! cards on their field, this Character gains [Rush].[When Attacking] [Once Per Turn] You may return 2 of your active DON!! cards to your DON!! deck: Set this Character as active. Then, add 1 card from the top of your Life cards to your hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-061.png?250502,0,True
EB02-061-1,EB02-061,1,Monkey.D.Luffy,558.0,SEC,Purple,EB02,7000.0,6.0,,"If your Leader is multicolored and your opponent has 5 or more DON!! cards on their field, this Character gains [Rush].[When Attacking] [Once Per Turn] You may return 2 of your active DON!! cards to your DON!! deck: Set this Character as active. Then, add 1 card from the top of your Life cards to your hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-061_p1.png?250502,0,True
EB02-061-2,EB02-061,2,Monkey.D.Luffy,558.0,SEC,Purple,EB02,7000.0,6.0,,"If your Leader is multicolored and your opponent has 5 or more DON!! cards on their field, this Character gains [Rush].[When Attacking] [Once Per Turn] You may return 2 of your active DON!! cards to your DON!! deck: Set this Character as active. Then, add 1 card from the top of your Life cards to your hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-061_p2.png?250502,0,True
OP05-001-2,OP05-001,2,Sabo,343.0,L,Red/Black,OP05,5000.0,,,"[DON!! x1] [Opponent's Turn] [Once Per Turn] If your Character with 5000 power or more would be K.O.'d, you may give that Character −1000 power during this turn instead of that Character being K.O.'d.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-001_p2.png?250502,0,True
OP05-002-2,OP05-002,2,Belo Betty,1314.0,L,Red/Yellow,OP05,5000.0,,,[Activate: Main] [Once Per Turn] You may trash 1 {Revolutionary Army} type card from your hand: Up to 3 of your {Revolutionary Army} type Characters or Characters with a [Trigger] gain +3000 power during this turn.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-002_p2.png?250502,0,True
OP05-022-2,OP05-022,2,Donquixote Rosinante,1068.0,L,Green/Blue,OP05,5000.0,,,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[End of Your Turn] If you have 6 or less cards in your hand, set this Leader as active.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-022_p2.png?250502,0,True
OP05-060-4,OP05-060,4,Monkey.D.Luffy,558.0,L,Purple,OP05,5000.0,,,"[Activate: Main] [Once Per Turn] You may add 1 card from the top of your Life cards to your hand: If you have 0 or 3 or more DON!! cards on your field, add up to 1 DON!! card from your DON!! deck and set it as active.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-060_p4.png?250502,0,True
OP05-098-3,OP05-098,3,Enel,1041.0,L,Yellow,OP05,5000.0,,,"[Opponent's Turn] [Once Per Turn] When your number of Life cards becomes 0, add 1 card from the top of your deck to the top of your Life cards. Then, trash 1 card from your hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-098_p3.png?250502,0,True
OP06-001-2,OP06-001,2,Uta,134.0,L,Red/Purple,OP06,5000.0,,,"[When Attacking] You may trash 1 {FILM} type card from your hand: Give up to 1 of your opponent's Characters −2000 power during this turn. Then, add up to 1 DON!! card from your DON!! deck and rest it.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-001_p2.png?250502,0,True
OP06-020-2,OP06-020,2,Hody Jones,883.0,L,Green,OP06,5000.0,,,"[Activate: Main] You may rest this Leader: Rest up to 1 of your opponent's DON!! cards or Characters with a cost of 3 or less. Then, you cannot add Life cards to your hand using your own effects during this turn.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-020_p2.png?250502,0,True
OP06-021-2,OP06-021,2,Perona,434.0,L,Green/Black,OP06,5000.0,,,[Activate: Main] [Once Per Turn] Choose one:• Rest up to 1 of your opponent's Characters with a cost of 4 or less.• Give up to 1 of your opponent's Characters −1 cost during this turn.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-021_p2.png?250502,0,True
